sample_index,collection_round,used_in_selected_model,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,goal_x,goal_y,velocity_x,velocity_y,previous_action_x,previous_action_y,action_x,action_y
1243,0,true,-0.7978111505508423,-0.7841081023216248,-0.733099102973938,-0.7885276675224304,-0.8217407464981079,-0.7928106784820557,-0.745549201965332,-0.7661938071250916,-0.7040297389030457,-0.7082197666168213,-0.6601003408432007,-0.5858061909675598,-0.7125166058540344,-0.63116055727005,-0.5012503862380981,-0.6733561754226685,-0.616006076335907,-0.4552931487560272,-0.6189284920692444,-0.5741285681724548,-0.47264155745506287,-0.6136905550956726,-0.5844485759735107,-0.32707056403160095,-0.46092653274536133,-0.4715757966041565,-0.2995997369289398,-0.12678523361682892,-0.14164723455905914,-0.12128555774688721,-0.17794819176197052,-0.16196539998054504,-0.12946297228336334,-0.18915554881095886,-0.1667207032442093,-0.10524882376194,0.05195150151848793,-0.17583823204040527,-0.24033433198928833,-0.19121035933494568,-0.31145408749580383,-0.253652960062027,-0.06825273483991623,-0.20319035649299622,-0.23617635667324066,-0.23562586307525635,-0.13635322451591492,0.062484219670295715,-0.24708981812000275,-0.3256552219390869,-0.11506613343954086,-0.16423748433589935,-0.2094067633152008,-0.10655727237462997,-0.11011236906051636,-0.041558798402547836,0.004972267895936966,-0.11984679847955704,-0.1457122415304184,-0.004087026696652174,-0.002719492418691516,-0.004904875531792641,0.14273399114608765,-0.0625905692577362,-0.04469282552599907,0.0997399240732193,-0.195810005068779,-0.25968775153160095,-0.010986286215484142,-0.002649729372933507,-0.08664810657501221,-0.023751001805067062,0.5282781720161438,0.23659884929656982,0.8228996992111206,-0.11142374575138092,0.9513100981712341,0.04335660859942436,0.9953757524490356,0.09605756402015686
1244,0,true,-0.7933886051177979,-0.7836192846298218,-0.7368003129959106,-0.7911946773529053,-0.8227381110191345,-0.7911286950111389,-0.7472268342971802,-0.7682443261146545,-0.7085132598876953,-0.6972689628601074,-0.6546868681907654,-0.5960567593574524,-0.7096245884895325,-0.6407315731048584,-0.4978838860988617,-0.6755574941635132,-0.6160891056060791,-0.4646078646183014,-0.6253494620323181,-0.5608339309692383,-0.4878227710723877,-0.6069803833961487,-0.5855569243431091,-0.3143199384212494,-0.46924805641174316,-0.4792695641517639,-0.3111345171928406,-0.11942808330059052,-0.14035345613956451,-0.11983227729797363,-0.17947164177894592,-0.16104839742183685,-0.13125596940517426,-0.1914292424917221,-0.16490769386291504,-0.10198228061199188,0.027699237689375877,-0.17186279594898224,-0.20590518414974213,-0.1748185008764267,-0.2959231734275818,-0.2454196661710739,-0.052104704082012177,-0.1884758025407791,-0.22778485715389252,-0.25162482261657715,-0.13317038118839264,0.09774903208017349,-0.24266496300697327,-0.30257123708724976,-0.10648605227470398,-0.14863719046115875,-0.20000456273555756,-0.09111689031124115,-0.13136766850948334,-0.029400212690234184,0.05591883137822151,-0.10528119653463364,-0.09884139150381088,0.002932424657046795,0.011089257895946503,0.01450620498508215,0.17748624086380005,-0.09308812022209167,-0.02611519955098629,0.12180408835411072,-0.1686500608921051,-0.21794117987155914,-0.010276874527335167,0.01530172023922205,-0.07421974092721939,-0.000813802529592067,0.511407732963562,0.23798978328704834,0.8640554547309875,-0.0306260846555233,1.0,0.07411035895347595,0.9951522350311279,0.0983463004231453
1245,0,true,-0.7920692563056946,-0.7817682027816772,-0.7376039028167725,-0.7876964211463928,-0.8098092079162598,-0.7891106605529785,-0.7406573295593262,-0.7626579403877258,-0.6971405744552612,-0.699695885181427,-0.6574357748031616,-0.5867316126823425,-0.7059767246246338,-0.6396456360816956,-0.47434431314468384,-0.6760309934616089,-0.6161123514175415,-0.45353108644485474,-0.6468092203140259,-0.5737990736961365,-0.4922967851161957,-0.60651695728302,-0.6037694215774536,-0.3057122826576233,-0.47364041209220886,-0.47500142455101013,-0.29728561639785767,-0.11494341492652893,-0.14196467399597168,-0.12374403327703476,-0.18083630502223969,-0.17345277965068817,-0.14120475947856903,-0.19597849249839783,-0.16984263062477112,-0.11009657382965088,-0.013342095538973808,-0.1878475695848465,-0.20359362661838531,-0.1780291646718979,-0.34734854102134705,-0.2531892955303192,-0.06905575096607208,-0.18960806727409363,-0.23199166357517242,-0.2697458863258362,-0.13963265717029572,0.07765892148017883,-0.24474947154521942,-0.3255069851875305,-0.1371593475341797,-0.15796734392642975,-0.1971173882484436,-0.10508302599191666,-0.1562635898590088,-0.053036581724882126,0.03749164566397667,-0.11726786941289902,-0.18786995112895966,-0.04547663405537605,-0.01126878708600998,-0.008522642776370049,0.12375850230455399,-0.14427398145198822,-0.05526522547006607,0.0886078029870987,-0.17220117151737213,-0.31095197796821594,-0.08149023354053497,-0.015536659397184849,-0.08531200885772705,-0.0242642592638731,0.49372759461402893,0.2379356175661087,0.903363049030304,0.03366253152489662,0.9890033006668091,0.13975422084331512,0.9952285289764404,0.09757114201784134
1246,0,true,-0.7809871435165405,-0.7804650068283081,-0.7458416223526001,-0.7909448146820068,-0.8196322917938232,-0.8062355518341064,-0.7389432191848755,-0.7693257331848145,-0.7127247452735901,-0.692931592464447,-0.6486809253692627,-0.5901926159858704,-0.7056878209114075,-0.6431159973144531,-0.5214859247207642,-0.6717816591262817,-0.6089077591896057,-0.4602988660335541,-0.6489990949630737,-0.5578679442405701,-0.4667235314846039,-0.6018006205558777,-0.5836693644523621,-0.33692967891693115,-0.48088666796684265,-0.4755394458770752,-0.3132123649120331,-0.11912558972835541,-0.14379318058490753,-0.11676105111837387,-0.17868050932884216,-0.16696661710739136,-0.12281446158885956,-0.19543281197547913,-0.16879387199878693,-0.10687301307916641,-0.061423469334840775,-0.188289612531662,-0.16971991956233978,-0.1624603569507599,-0.28645870089530945,-0.181199312210083,-0.08164629340171814,-0.18367986381053925,-0.20600537955760956,-0.2902188301086426,-0.1494986116886139,0.12731397151947021,-0.2348281592130661,-0.28496068716049194,-0.04739324748516083,-0.16725246608257294,-0.19992844760417938,-0.0783863216638565,-0.1976592093706131,-0.060331009328365326,0.10105156153440475,-0.09981925040483475,-0.06375293433666229,0.1178150624036789,-0.019461506977677345,0.006615777034312487,0.19721248745918274,-0.19119799137115479,-0.04588869586586952,0.17727763950824738,-0.15565645694732666,-0.19031968712806702,0.14059485495090485,-0.04586151987314224,-0.08121705800294876,0.022462494671344757,0.47530657052993774,0.23673146963119507,0.9377431273460388,0.08454349637031555,1.0,0.1298828274011612,0.9955957531929016,0.09374988824129105
1247,0,true,-0.7716392874717712,-0.781611442565918,-0.7480242848396301,-0.7864817380905151,-0.8416115045547485,-0.8179678320884705,-0.7448581457138062,-0.7716144919395447,-0.718085527420044,-0.681183397769928,-0.6491414904594421,-0.5875740647315979,-0.708076000213623,-0.6400395035743713,-0.553025484085083,-0.6692500114440918,-0.610069990158081,-0.46500858664512634,-0.6339980959892273,-0.5548945665359497,-0.4147692918777466,-0.6076136231422424,-0.5559510588645935,-0.39052802324295044,-0.4748004078865051,-0.48056283593177795,-0.32631945610046387,-0.12052501738071442,-0.1444050371646881,-0.11594489216804504,-0.18305332958698273,-0.15416209399700165,-0.10343410819768906,-0.19140179455280304,-0.16405439376831055,-0.10773178935050964,-0.08347957581281662,-0.1794297993183136,-0.11861374974250793,-0.1664469987154007,-0.14073146879673004,-0.10186868906021118,-0.04776596650481224,-0.17669245600700378,-0.19967585802078247,-0.30132824182510376,-0.14243826270103455,0.17374879121780396,-0.22991305589675903,-0.1854972392320633,0.044971711933612823,-0.1476827710866928,-0.1864343285560608,-0.07865272462368011,-0.20409105718135834,-0.04998847097158432,0.16099491715431213,-0.1121295765042305,0.1351126730442047,0.27003026008605957,0.02023998647928238,0.02584795281291008,0.1929728090763092,-0.20326454937458038,-0.022385872900485992,0.30490031838417053,-0.16707897186279297,0.03254476934671402,0.2569147050380707,-0.0069419038482010365,-0.06278049945831299,0.01758892647922039,0.4562613070011139,0.23464778065681458,0.965665876865387,0.12122993171215057,1.0,0.0858994573354721,0.9961806535720825,0.08731624484062195
1248,0,true,-0.7676261067390442,-0.7809584736824036,-0.7553075551986694,-0.7832413911819458,-0.843559980392456,-0.8023420572280884,-0.7465314269065857,-0.7735233902931213,-0.7145917415618896,-0.6778090596199036,-0.6484835147857666,-0.6003143787384033,-0.7081401348114014,-0.63568115234375,-0.5381784439086914,-0.6680663228034973,-0.6139625310897827,-0.4714660048484802,-0.59757000207901,-0.556106686592102,-0.44264650344848633,-0.6183403730392456,-0.5705451965332031,-0.3944149911403656,-0.46255168318748474,-0.4841783940792084,-0.3206753730773926,-0.13468126952648163,-0.14543263614177704,-0.12057986110448837,-0.18027453124523163,-0.15476390719413757,-0.10510697215795517,-0.19426968693733215,-0.16399157047271729,-0.1059538945555687,-0.06131567806005478,-0.17021062970161438,-0.1266137808561325,-0.18105438351631165,-0.18379241228103638,-0.21097825467586517,-0.04187506064772606,-0.17321766912937164,-0.19585031270980835,-0.2952682077884674,-0.13718977570533752,0.14919725060462952,-0.2374592423439026,-0.2274821549654007,-0.05999017134308815,-0.1442505121231079,-0.18388758599758148,-0.07678049057722092,-0.22325459122657776,-0.04948536679148674,0.14017678797245026,-0.114642433822155,0.03704383969306946,0.09345414489507675,0.012496309354901314,0.02343878336250782,0.19332003593444824,-0.1622580736875534,-0.03317852318286896,0.283433198928833,-0.19907306134700775,-0.07619624584913254,0.030459389090538025,0.010701471008360386,-0.06179891154170036,0.029411256313323975,0.4367262125015259,0.23198121786117554,0.986613392829895,0.14337940514087677,0.9842956066131592,0.12549978494644165,0.9968792796134949,0.07894100248813629
1249,0,true,-0.7694451808929443,-0.7821514010429382,-0.7583789229393005,-0.7903734445571899,-0.8325490951538086,-0.8020617365837097,-0.7539719343185425,-0.777858316898346,-0.7073715329170227,-0.6937406659126282,-0.6388025283813477,-0.6002170443534851,-0.7031043767929077,-0.65561842918396,-0.5169830322265625,-0.6686521172523499,-0.6175841689109802,-0.4607953429222107,-0.6145068407058716,-0.5492559671401978,-0.44831132888793945,-0.5952662825584412,-0.5869907736778259,-0.38170433044433594,-0.48680269718170166,-0.4958648681640625,-0.31882187724113464,-0.1574522703886032,-0.14926089346408844,-0.11916916817426682,-0.17221511900424957,-0.15734876692295074,-0.10592188686132431,-0.18222276866436005,-0.16137166321277618,-0.11323726177215576,-0.020395996049046516,-0.17345035076141357,-0.12596306204795837,-0.1458926945924759,-0.2584545612335205,-0.25400465726852417,-0.03180256485939026,-0.18052150309085846,-0.2268780767917633,-0.268748939037323,-0.15509015321731567,0.14697051048278809,-0.21839146316051483,-0.28448498249053955,-0.10305659472942352,-0.1319217085838318,-0.18912531435489655,-0.10138799995183945,-0.21054460108280182,-0.07441607862710953,0.12365918606519699,-0.07256369292736053,-0.08034966886043549,0.04488404467701912,0.048144664615392685,0.02550407499074936,0.15076154470443726,-0.1228083074092865,-0.0597020760178566,0.28673696517944336,-0.15288318693637848,-0.16899102926254272,-0.03007805347442627,0.044018056243658066,-0.06816234439611435,-0.015831027179956436,0.4168485999107361,0.22899307310581207,0.9997488856315613,0.15296490490436554,0.9595426321029663,0.017496414482593536,0.9976176619529724,0.06898584216833115
1250,0,true,-0.7801003456115723,-0.7795292139053345,-0.7820332050323486,-0.7629123330116272,-0.8340980410575867,-0.8034898042678833,-0.7148576378822327,-0.7665663957595825,-0.6889899373054504,-0.7067194581031799,-0.6313287019729614,-0.592025876045227,-0.7120606303215027,-0.5902001261711121,-0.49739760160446167,-0.669967770576477,-0.6117380857467651,-0.43665680289268494,-0.6228474974632263,-0.5543736815452576,-0.36529576778411865,-0.6512660980224609,-0.555565357208252,-0.4032805860042572,-0.43927669525146484,-0.4672776162624359,-0.2975505292415619,-0.16507817804813385,-0.15202228724956512,-0.09849169850349426,-0.18884095549583435,-0.17474918067455292,-0.10200018435716629,-0.20382703840732574,-0.17007747292518616,-0.12564381957054138,0.007257751189172268,-0.19293637573719025,0.02435251511633396,-0.26670756936073303,-0.3129510283470154,-0.27104634046554565,-0.11250997334718704,-0.19948607683181763,-0.2649357318878174,-0.2521405816078186,-0.18362362682819366,0.28075841069221497,-0.2934257984161377,-0.37422794103622437,-0.10973958671092987,-0.18791984021663666,-0.21657925844192505,-0.136106938123703,-0.1750241219997406,-0.12027082592248917,0.32518336176872253,-0.21789030730724335,-0.19316577911376953,0.07323786616325378,-0.08613090962171555,-0.03698308765888214,0.0754048302769661,-0.09253522008657455,-0.10470791906118393,0.5461327433586121,-0.3201868534088135,-0.29183804988861084,-0.052935197949409485,-0.09496565908193588,-0.11297333985567093,-0.0718095600605011,0.39678695797920227,0.22595180571079254,1.0,0.14982780814170837,0.9885739088058472,0.11214777082204819,0.9982835054397583,0.058566655963659286
1251,0,true,-0.7823251485824585,-0.7839915752410889,-0.7693731188774109,-0.7793890833854675,-0.8266574740409851,-0.8019434809684753,-0.7402257323265076,-0.7716132402420044,-0.7003710269927979,-0.7014846205711365,-0.6357271671295166,-0.6005061864852905,-0.7051615118980408,-0.6252651214599609,-0.5119145512580872,-0.6632401347160339,-0.6073470115661621,-0.4567248821258545,-0.5824298858642578,-0.559528648853302,-0.44536614418029785,-0.6114985942840576,-0.5585628747940063,-0.39053472876548767,-0.45230215787887573,-0.4739868938922882,-0.3107827603816986,-0.16905497014522552,-0.14721307158470154,-0.09554749727249146,-0.17865608632564545,-0.16255387663841248,-0.0998830795288086,-0.1923321783542633,-0.16429394483566284,-0.12008988112211227,0.06407883018255234,-0.18308083713054657,-0.08943324536085129,-0.2057446986436844,-0.271854966878891,-0.24789832532405853,-0.08857112377882004,-0.19980162382125854,-0.23774713277816772,-0.23259522020816803,-0.17463737726211548,0.1462966501712799,-0.2642054259777069,-0.3204556405544281,-0.09564244002103806,-0.19084863364696503,-0.2101844698190689,-0.09542561322450638,-0.15817447006702423,-0.10513808578252792,0.16311781108379364,-0.14316444098949432,-0.11350227147340775,0.06978525966405869,-0.03999511897563934,-0.008856932632625103,0.15273509919643402,-0.012657353654503822,-0.07171324640512466,0.3065548241138458,-0.23047934472560883,-0.18360795080661774,-0.023463521152734756,-0.013492544181644917,-0.08659365028142929,-0.0012389490148052573,0.37665626406669617,0.22303307056427002,1.0,0.14129075407981873,1.0,0.06632746756076813,0.9988919496536255,0.04706272855401039
1252,0,true,-0.7996516823768616,-0.7846753597259521,-0.7460747361183167,-0.7808225750923157,-0.8344189524650574,-0.7990753054618835,-0.7396703362464905,-0.772431492805481,-0.7044774293899536,-0.7213168144226074,-0.6416094303131104,-0.5587411522865295,-0.7128955721855164,-0.6251946687698364,-0.5075269937515259,-0.6667630672454834,-0.6042227745056152,-0.47351527214050293,-0.6165587306022644,-0.5657890439033508,-0.4212932884693146,-0.6277043223381042,-0.569920003414154,-0.39096447825431824,-0.4474286437034607,-0.46819186210632324,-0.3224332928657532,-0.17052823305130005,-0.14666804671287537,-0.09011465311050415,-0.18152214586734772,-0.16317367553710938,-0.10388129949569702,-0.19350305199623108,-0.1649724245071411,-0.12022314220666885,0.1294468194246292,-0.18090249598026276,-0.1895664632320404,-0.19718196988105774,-0.25588110089302063,-0.25080442428588867,-0.07917667925357819,-0.18330900371074677,-0.21336854994297028,-0.1792069971561432,-0.16663499176502228,0.054243672639131546,-0.23809559643268585,-0.3168420195579529,-0.10397441685199738,-0.16891460120677948,-0.20523200929164886,-0.0698341354727745,-0.09654811024665833,-0.09926971793174744,0.029246846213936806,-0.12237134575843811,-0.1221911758184433,0.054071906954050064,-0.03382886201143265,-0.006924406625330448,0.1704321652650833,0.09847550094127655,-0.06254538148641586,0.15817251801490784,-0.23365159332752228,-0.21451802551746368,-0.049537543207407,-0.02616286836564541,-0.0932956114411354,0.01812933385372162,0.3565133810043335,0.22032541036605835,1.0,0.12908844649791718,0.9894812703132629,0.07795604318380356,0.8554127216339111,0.029280364513397217
1253,0,true,-0.8160752058029175,-0.809809684753418,-0.7404044270515442,-0.7838995456695557,-0.8397625088691711,-0.7978640198707581,-0.7416834831237793,-0.7743567228317261,-0.7028782367706299,-0.7227359414100647,-0.6560178995132446,-0.5830461978912354,-0.7106561660766602,-0.6368428468704224,-0.5006353855133057,-0.6685683131217957,-0.6012634038925171,-0.4784768521785736,-0.6273794174194336,-0.5521034598350525,-0.4411565959453583,-0.6290091276168823,-0.5925756692886353,-0.39314499497413635,-0.4578615427017212,-0.4708104133605957,-0.33031323552131653,-0.16496436297893524,-0.12707147002220154,-0.0835023745894432,-0.17933966219425201,-0.1576869785785675,-0.1068415716290474,-0.19015154242515564,-0.16784991323947906,-0.11902371048927307,0.18508313596248627,-0.03278657793998718,-0.2082800567150116,-0.18653371930122375,-0.23862986266613007,-0.26407378911972046,-0.06430160254240036,-0.18053622543811798,-0.22720032930374146,-0.13306103646755219,-0.04333251342177391,0.09651230275630951,-0.23321370780467987,-0.3036941885948181,-0.11196541786193848,-0.16107380390167236,-0.2056436985731125,-0.0730300098657608,-0.005778188817203045,0.13666026294231415,0.05693729966878891,-0.1050449088215828,-0.07064080983400345,0.04729560762643814,-0.01597672700881958,-0.00812845304608345,0.15875115990638733,0.16456933319568634,0.21269799768924713,0.20586594939231873,-0.2199883610010147,-0.180635005235672,-0.0644519180059433,0.002939152531325817,-0.08808006346225739,-0.006755172740668058,0.3364122211933136,0.21788348257541656,1.0,0.11452532559633255,0.8291462659835815,0.018118610605597496,0.6959331631660461,0.013385750353336334
1254,0,true,-0.8110394477844238,-0.8021553158760071,-0.7438035011291504,-0.7779749631881714,-0.8353282809257507,-0.8003962635993958,-0.7398717999458313,-0.7756547927856445,-0.6982473134994507,-0.7218902707099915,-0.6562727093696594,-0.5717056393623352,-0.7117082476615906,-0.6358041167259216,-0.4946120083332062,-0.6710944771766663,-0.5970392823219299,-0.4765629172325134,-0.6375435590744019,-0.5793963074684143,-0.433280885219574,-0.6355661153793335,-0.5940788388252258,-0.3937776982784271,-0.4750611186027527,-0.4737604558467865,-0.3252549171447754,-0.17084135115146637,-0.14000648260116577,-0.08288785070180893,-0.17872993648052216,-0.16206872463226318,-0.10891858488321304,-0.1859932690858841,-0.1722632795572281,-0.11867062747478485,0.08549196273088455,-0.10783471167087555,-0.1991950124502182,-0.20112501084804535,-0.25215771794319153,-0.2561964690685272,-0.0599205419421196,-0.17194244265556335,-0.23565633594989777,-0.1729467511177063,-0.11915391683578491,0.07271129637956619,-0.2340531200170517,-0.31491443514823914,-0.11445865780115128,-0.15137465298175812,-0.20590952038764954,-0.0771460309624672,-0.09398115426301956,-0.01094791479408741,0.037177346646785736,-0.1239534243941307,-0.12763498723506927,0.03999251499772072,-0.0020109089091420174,-0.007918721064925194,0.1427564173936844,0.04637783393263817,0.01688237302005291,0.15912480652332306,-0.23615776002407074,-0.22245049476623535,-0.06491812318563461,0.009029083885252476,-0.08335338532924652,-0.004064243286848068,0.31655392050743103,0.21577170491218567,0.9809241890907288,0.095905601978302,0.6791765689849854,-0.01219992246478796,0.5422148704528809,0.0011464182753115892
1255,0,true,-0.808049201965332,-0.7968794107437134,-0.7378527522087097,-0.7745686173439026,-0.8454955220222473,-0.7975115776062012,-0.7381336688995361,-0.7800708413124084,-0.6952477097511292,-0.7182226777076721,-0.6590282320976257,-0.562107264995575,-0.7121446132659912,-0.6265298128128052,-0.5280210971832275,-0.6744287610054016,-0.5879707336425781,-0.474481463432312,-0.643282413482666,-0.5868224501609802,-0.39991888403892517,-0.6330386400222778,-0.5722275972366333,-0.4156648516654968,-0.49478021264076233,-0.47475090622901917,-0.32494619488716125,-0.1707991659641266,-0.13937203586101532,-0.07992851734161377,-0.17809763550758362,-0.15382634103298187,-0.10133960098028183,-0.18227778375148773,-0.17460790276527405,-0.11962847411632538,0.050086185336112976,-0.15481369197368622,-0.2020053118467331,-0.2118239849805832,-0.19049587845802307,-0.2552906274795532,-0.07481108605861664,-0.16298846900463104,-0.24848796427249908,-0.22184179723262787,-0.14250220358371735,0.07413163036108017,-0.24272389709949493,-0.2979622483253479,-0.07278425246477127,-0.15577386319637299,-0.20999941229820251,-0.0787518322467804,-0.1409594863653183,-0.043919507414102554,0.0413731224834919,-0.1357765644788742,-0.021406784653663635,0.10895901173353195,-0.00926928874105215,-0.002325128298252821,0.13577638566493988,-0.014459347352385521,0.011742237955331802,0.18287338316440582,-0.24256572127342224,-0.11731429398059845,-0.00519593246281147,-0.007748549338430166,-0.07319379597902298,0.002969947177916765,0.2973257601261139,0.2140641063451767,0.9376775622367859,0.07509099692106247,0.5292930006980896,0.05114297568798065,0.39920109510421753,-0.0073107462376356125
1256,0,true,-0.7951472401618958,-0.777482807636261,-0.7409112453460693,-0.7755776643753052,-0.8391998410224915,-0.8003177642822266,-0.7369554042816162,-0.7814492583274841,-0.6976213455200195,-0.7135162353515625,-0.6513103246688843,-0.5413267612457275,-0.7117712497711182,-0.6342447996139526,-0.5186322927474976,-0.6768008470535278,-0.5876149535179138,-0.4760783314704895,-0.6147209405899048,-0.5924456119537354,-0.3738994300365448,-0.6330494284629822,-0.5920979976654053,-0.41586747765541077,-0.5014370679855347,-0.47605112195014954,-0.32018616795539856,-0.16436433792114258,-0.14956969022750854,-0.08887890726327896,-0.1786743849515915,-0.15946486592292786,-0.10716725885868073,-0.18149355053901672,-0.1742408126592636,-0.11908262223005295,0.052796341478824615,-0.23550505936145782,-0.2072383612394333,-0.20710040628910065,-0.24209731817245483,-0.25457921624183655,-0.09031376987695694,-0.1614723801612854,-0.23615406453609467,-0.22643516957759857,-0.19485542178153992,0.03931497782468796,-0.2350483238697052,-0.31446951627731323,-0.10306756943464279,-0.1594056487083435,-0.2145930528640747,-0.07503366470336914,-0.1543831080198288,-0.14249266684055328,-0.009015427902340889,-0.11681090295314789,-0.12695765495300293,0.04829638451337814,-0.012822878547012806,-0.008319078013300896,0.1370389461517334,-0.015816129744052887,-0.11917909234762192,0.13218750059604645,-0.22828735411167145,-0.2025880068540573,-0.05408281460404396,-0.017474094405770302,-0.08498363196849823,0.019228536635637283,0.27921226620674133,0.2127484232187271,0.869654655456543,0.05686011537909508,0.4136050343513489,0.005978330969810486,0.7668100595474243,0.6418740749359131
1257,0,true,-0.7989426255226135,-0.7746844291687012,-0.7481939792633057,-0.7838349342346191,-0.8444446325302124,-0.7958759069442749,-0.7456077337265015,-0.7753209471702576,-0.7064083814620972,-0.7179200053215027,-0.6537696719169617,-0.5709190964698792,-0.7150651216506958,-0.6338691115379333,-0.5133777856826782,-0.6514711976051331,-0.5942990779876709,-0.4694104492664337,-0.6158440113067627,-0.5698142647743225,-0.4008947014808655,-0.6310432553291321,-0.5864031910896301,-0.4048529267311096,-0.43853330612182617,-0.47135835886001587,-0.32405638694763184,-0.15846936404705048,-0.1465938836336136,-0.0864107683300972,-0.17808924615383148,-0.15426994860172272,-0.10663607716560364,-0.18800397217273712,-0.17430028319358826,-0.11304252594709396,0.07183364778757095,-0.2155138999223709,-0.18973302841186523,-0.1930878907442093,-0.2323414534330368,-0.2748788893222809,-0.11054780334234238,-0.18936491012573242,-0.23852257430553436,-0.2226470559835434,-0.17725211381912231,0.0879409983754158,-0.21531334519386292,-0.32466647028923035,-0.10625042766332626,-0.18738345801830292,-0.2238038182258606,-0.07582975178956985,-0.12733621895313263,-0.10782942175865173,0.04019860923290253,-0.08737371861934662,-0.09419852495193481,0.050586115568876266,-0.026479728519916534,-0.026489023119211197,0.1507800668478012,-0.016652846708893776,-0.06345555931329727,0.22465139627456665,-0.21291258931159973,-0.19831255078315735,-0.057060517370700836,-0.08915137499570847,-0.12495021522045135,0.005818800535053015,0.26262956857681274,0.21170674264431,0.7892895936965942,0.053302306681871414,0.7111902236938477,0.5924137830734253,0.7497243881225586,0.6617501974105835
1258,0,true,-0.7971592545509338,-0.7810850739479065,-0.7482175827026367,-0.7888983488082886,-0.8464953899383545,-0.7967135310173035,-0.7480213046073914,-0.7708390951156616,-0.712904155254364,-0.7187973260879517,-0.660805344581604,-0.5756700038909912,-0.7154421210289001,-0.6342676281929016,-0.5161120295524597,-0.6287155747413635,-0.5888234376907349,-0.46159079670906067,-0.6140324473381042,-0.5681732892990112,-0.4096401035785675,-0.6296701431274414,-0.5847649574279785,-0.4056594669818878,-0.4104270935058594,-0.4602726995944977,-0.31418943405151367,-0.15538811683654785,-0.15023455023765564,-0.08665457367897034,-0.17531755566596985,-0.15196827054023743,-0.10777415335178375,-0.1933610886335373,-0.1780107021331787,-0.10461274534463882,0.0788794457912445,-0.17854982614517212,-0.16895487904548645,-0.17473943531513214,-0.21471691131591797,-0.26318544149398804,-0.11577159911394119,-0.1982862800359726,-0.23202520608901978,-0.20738157629966736,-0.14625462889671326,0.08932815492153168,-0.1953831911087036,-0.30803894996643066,-0.0988805890083313,-0.2011132538318634,-0.21848474442958832,-0.07338512688875198,-0.10636315494775772,-0.06578335165977478,0.058054134249687195,-0.061197780072689056,-0.0647508054971695,0.057261694222688675,-0.05853525549173355,-0.0208932776004076,0.15742607414722443,-0.026436559855937958,-0.04270496964454651,0.20637111365795135,-0.19815731048583984,-0.19124263525009155,-0.04751243069767952,-0.11120423674583435,-0.12135713547468185,0.010538293980062008,0.24754196405410767,0.21031208336353302,0.7228017449378967,0.0939098447561264,0.710906445980072,0.6578311920166016,0.7352476716041565,0.6777985095977783
1259,0,true,-0.794586181640625,-0.7855441570281982,-0.747463583946228,-0.7901212573051453,-0.8453093767166138,-0.7930590510368347,-0.7458617091178894,-0.7661972641944885,-0.715151309967041,-0.720920741558075,-0.6621297597885132,-0.5706539750099182,-0.717420756816864,-0.6341017484664917,-0.5129922032356262,-0.6327530145645142,-0.5916146636009216,-0.4547059237957001,-0.6151412725448608,-0.5720027685165405,-0.4105197489261627,-0.6294167637825012,-0.5847287774085999,-0.4082631468772888,-0.40994349122047424,-0.45462924242019653,-0.3013366460800171,-0.15172907710075378,-0.15400609374046326,-0.08647286146879196,-0.17398539185523987,-0.15338395535945892,-0.1109219342470169,-0.1985202431678772,-0.17686237394809723,-0.10189086943864822,0.08181494474411011,-0.16831077635288239,-0.17081624269485474,-0.17434121668338776,-0.2117166817188263,-0.2747093141078949,-0.10754919797182083,-0.20479005575180054,-0.23042260110378265,-0.19812043011188507,-0.1399191915988922,0.07933273166418076,-0.19824865460395813,-0.3031258285045624,-0.11023277044296265,-0.20901669561862946,-0.21399396657943726,-0.0754597932100296,-0.09925819933414459,-0.05488251522183418,0.05577877536416054,-0.06638472527265549,-0.06200595945119858,0.03851838782429695,-0.06343904137611389,-0.009623159654438496,0.13753487169742584,-0.0262710340321064,-0.037574347108602524,0.18809285759925842,-0.19632083177566528,-0.18639114499092102,-0.07442827522754669,-0.07931142300367355,-0.10571731626987457,-0.0006917602149769664,0.23357614874839783,0.2076866179704666,0.677341103553772,0.1737459897994995,0.7237240672111511,0.6671594977378845,0.7242016792297363,0.689588189125061
